コード	企業名	sector	industry	上場後の取引量	現在何倍株	最大何倍株	3,5,7,10,N倍まで何年	2倍まで何年	3倍まで何年	4倍まで何年	5倍まで何年	6倍まで何年	7倍まで何年	8倍まで何年	9倍まで何年	10倍まで何年
7357	ジオコード	通信サービス	広告代理店	10999700	0.7	3.7	"-0.96
-1
-1
-1
-0.96"	-0.96	-0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4016	MITホールディングス	技術	情報技術サービス	5533400	0.9	3.7	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4015	アララ	技術	Software—Application	26345700	0.5	4.0	"-1.0
-1
-1
-1
-0.99"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7356	Retty	通信サービス	インターネットコンテンツ・情報	79449000	0.2	2.6	"-1
-1
-1
-1
-0.77"	-0.78	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7097	さくらさくプラス	ヘルスケア	医療施設	6240500	0.5	1.6	"-1
-1
-1
-1
-0.96"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4934	プレミアアンチエイジング	消費者防衛	家庭用品・個人用品	33629000	0.1	3.6	"0.58
-1
-1
-1
0.71"	0.39	0.58	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4014	カラダノート	技術	Software—Application	120988000	0.4	1.8	"-1
-1
-1
-1
-0.79"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7692	アースインフィニティ	公共事業	Utilities—Diversified	370720800	3.4	30.0	"-0.77
1.19
1.56
1.57
1.71"	-0.77	-0.77	1.18	1.19	1.34	1.56	1.56	1.57	1.57
4013	日通システム	技術	Software—Application	29598600	0.5	3.0	"-1
-1
-1
-1
-0.98"	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6600	キオクシアホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7354	ダイレクトマーケティングミックス	通信サービス	広告代理店	31365600	0.2	1.9	"-1
-1
-1
-1
0.96"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2987	タスキ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4012	アクシス	技術	情報技術サービス	23558400	0.9	3.2	"-0.86
-1
-1
-1
-0.86"	-0.87	-0.86	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4011	ヘッドウォータース	技術	Software—Application	11988400	3.5	7.2	"-0.87
-0.87
2.55
-1
2.55"	-0.87	-0.87	-0.87	-0.87	2.55	2.55	-1.0	-1.0	-1.0
4060	rakumo	技術	Software—Application	33440600	0.8	3.5	"-0.88
-1
-1
-1
-0.87"	-0.88	-0.88	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4933	I-ne	消費者防衛	家庭用品・個人用品	45795800	1.3	2.6	"-1
-1
-1
-1
2.18"	0.45	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2932	STIフードホールディングス	消費者防衛	包装食品	21723100	2.5	3.0	"4.06
-1
-1
-1
4.06"	0.2	4.06	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4059	まぐまぐ	通信サービス	インターネットコンテンツ・情報	19884200	0.6	5.7	"-0.9
-0.89
-1
-1
-0.88"	-0.9	-0.9	-0.89	-0.89	-1.0	-1.0	-1.0	-1.0	-1.0
4930	グラフィコ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4058	トヨクモ	技術	Software—Application	26798400	1.1	3.0	"-1
-1
-1
-1
-0.64"	-0.64	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1375	雪国まいたけ	消費者防衛	包装食品	19659400	0.7	1.4	"-1
-1
-1
-1
-0.81"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4057	インターファクトリー	通信サービス	インターネットコンテンツ・情報	27993900	0.3	6.2	"-0.97
-0.96
-1
-1
-0.96"	-0.97	-0.97	-0.97	-0.96	-0.96	-1.0	-1.0	-1.0	-1.0
4056	ニューラルポケット	技術	情報技術サービス	44057900	0.4	3.7	"-0.98
-1
-1
-1
-0.98"	-0.98	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4055	ティアンドエス	技術	情報技術サービス	113346000	1.0	3.9	"-0.74
-1
-1
-1
-0.72"	-0.75	-0.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4883	モダリス	ヘルスケア	Drug Manufacturers—Specialty & Generic	137649000	0.1	2.9	"-1
-1
-1
-1
-0.78"	-0.81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4053	Sun Asterisk	技術	情報技術サービス	174981100	0.4	2.8	"-1
-1
-1
-1
0.1"	0.09	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4054	日本情報クリエイト	技術	Software—Application	79427800	1.2	3.5	"0.18
-1
-1
-1
0.18"	0.13	0.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7353	KIYOラーニング	消費者防衛	教育・訓練サービス	45834900	0.4	4.4	"0.18
-1
-1
-1
0.33"	0.12	0.18	0.32	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4051	GMOフィナンシャルゲート	技術	Software—Infrastructure	40131200	2.8	7.0	"0.23
0.25
1.32
-1
1.32"	0.11	0.23	0.24	0.25	1.2	1.32	-1.0	-1.0	-1.0
4495	アイキューブドシステムズ	技術	Software—Application	8096800	0.3	2.2	"-1
-1
-1
-1
-0.84"	-0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4499	Speee	通信サービス	広告代理店	18376200	1.6	2.4	"-1
-1
-1
-1
0.73"	-0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7352	BrandingEngineer	産業	専門ビジネスサービス	79133600	7.0	16.4	"-0.46
2.35
2.72
3.08
3.32"	-0.46	-0.46	1.97	2.35	2.48	2.72	2.84	2.87	3.08
7351	グッドパッチ	技術	Software—Infrastructure	38051300	0.2	2.2	"-1
-1
-1
-1
0.22"	0.22	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6599	エブレン	技術	コンピュータハードウェア	9713900	0.7	2.3	"-1
-1
-1
-1
-0.51"	-0.51	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4496	コマースOneホールディングス	技術	Software—Infrastructure	26231400	0.4	2.4	"-1
-1
-1
-1
0.24"	0.1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4052	フィーチャ	技術	Software—Application	23746000	0.5	3.9	"-0.93
-1
-1
-1
-0.92"	-0.93	-0.93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4497	ロコガイド			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7689	コパ・コーポレーション	通信サービス	広告代理店	17579200	0.2	3.4	"-0.84
-1
-1
-1
-0.82"	-0.9	-0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2984	ヤマイチエステート	不動産	Real Estate—Development	2451700	1.0	1.4	"-1
-1
-1
-1
1.25"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6598	スマート・ソリューション・テクノロジー			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2983	アールプランナー	不動産	Real Estate—Development	23805200	2.4	5.1	"0.45
0.52
-1
-1
0.56"	-0.26	0.45	0.52	0.52	-1.0	-1.0	-1.0	-1.0	-1.0
4498	サイバートラスト	技術	情報技術サービス	42566800	2.0	4.7	"-0.78
-1
-1
-1
-0.77"	-0.78	-0.78	-0.78	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7096	ステムセル研究所	ヘルスケア	バイオテクノロジー	50113800	1.4	3.0	"-1
-1
-1
-1
-0.6"	-0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4932	アルマード	消費者防衛	家庭用品・個人用品	110290600	2.4	3.9	"0.34
-1
-1
-1
0.62"	-0.59	0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7317	松屋アールアンドディ	産業	特殊産業機械	296280000	7.3	9.5	"0.04
0.56
0.62
-1
0.64"	0.02	0.04	0.39	0.56	0.59	0.62	0.64	0.64	-1.0
7095	Macbee Planet	通信サービス	広告代理店	91713200	6.4	13.5	"0.23
1.19
1.56
2.96
3.26"	0.19	0.23	0.99	1.19	1.56	1.56	2.95	2.95	2.96
7094	NexTone	産業	専門ビジネスサービス	95199300	2.2	7.5	"0.05
0.4
1.64
-1
1.65"	0.03	0.05	0.14	0.4	1.25	1.64	-1.0	-1.0	-1.0
1444	ニッソウ	消費者循環	住宅建設	383300	1.4	1.5	"-1
-1
-1
-1
1.49"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4493	サイバーセキュリティクラウド	技術	Software—Infrastructure	88717600	0.8	4.0	"0.05
-1
-1
-1
0.06"	0.04	0.05	0.06	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4432	ウイングアーク1st	技術	Software—Application	32556700	2.9	3.0	"2.66
-1
-1
-1
2.66"	-0.92	2.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7093	アディッシュ	技術	情報技術サービス	11366400	0.4	3.1	"0.16
-1
-1
-1
0.16"	0.05	0.16	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5071	ヴィス	産業	専門ビジネスサービス	3778300	2.7	2.8	"-1
-1
-1
-1
4.39"	2.73	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4882	ペルセウスプロテオミクス	ヘルスケア	Drug Manufacturers—General	19586900	2.3	2.9	"-1
-1
-1
-1
-0.6"	-0.6	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5690	リバーホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5368	日本インシュレーション	産業	特殊産業機械	4027100	1.4	2.0	"-1
-1
-1
-1
1.06"	1.06	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9326	関通	産業	統合貨物・物流	160455300	0.9	4.0	"0.07
-1
-1
-1
1.33"	0.06	0.07	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4492	ゼネテック	技術	Software—Application	22398600	3.0	6.0	"3.16
3.87
-1
-1
3.95"	0.16	3.16	3.86	3.87	3.95	-1.0	-1.0	-1.0	-1.0
5070	ドラフト	産業	工学・建設	6964200	1.4	3.6	"0.69
-1
-1
-1
0.69"	0.62	0.69	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7091	リビングプラットフォーム	ヘルスケア	医療施設	1771800	1.8	5.9	"1.41
1.54
-1
-1
1.59"	0.04	1.41	1.52	1.54	-1.0	-1.0	-1.0	-1.0	-1.0
7688	ミアヘルサ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7687	ミクリード	消費者防衛	食品流通	89608200	3.3	4.9	"0.04
-1
-1
-1
3.45"	0.03	0.04	3.38	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7090	リグア	ヘルスケア	医療施設	1625700	1.3	7.1	"0.32
0.44
0.6
-1
0.6"	-0.06	0.32	0.36	0.44	0.45	0.6	-1.0	-1.0	-1.0
6231	木村工機	産業	Electrical Equipment & Parts	6478400	3.0	4.1	"4.07
-1
-1
-1
4.2"	0.15	4.07	4.2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7089	フォースタートアップス	産業	人材派遣・雇用サービス	4115200	0.9	4.9	"0.63
-1
-1
-1
0.88"	0.63	0.63	0.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4491	コンピューターマネージメント	技術	Software—Application	9336600	1.4	1.6	"-1
-1
-1
-1
1.67"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4490	ビザスク	産業	コンサルティングサービス	31435200	1.3	7.4	"0.32
0.55
1.48
-1
1.62"	0.04	0.32	0.49	0.55	1.43	1.48	-1.0	-1.0	-1.0
7088	フォーラムエンジニアリング	産業	人材派遣・雇用サービス	39253600	4.0	4.3	"3.64
-1
-1
-1
4.31"	0.93	3.64	3.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7087	ウイルテック	技術	半導体	5381300	1.6	3.3	"1.24
-1
-1
-1
1.29"	0.95	1.24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7086	きずなホールディングス	消費者循環	個人サービス	10144800	3.7	3.8	"2.54
-1
-1
-1
3.65"	0.56	2.54	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7084	Kids SmileHoldings	消費者防衛	教育・訓練サービス	15753000	0.6	2.4	"-1
-1
-1
-1
-0.08"	-0.08	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7085	カーブスホールディングス	消費者循環	レジャー	85898800	1.8	2.4	"-1
-1
-1
-1
1.02"	0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7083	AHCグループ	ヘルスケア	医療施設	4388800	1.1	4.8	"-0.1
-1
-1
-1
4.24"	-0.1	-0.1	4.23	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9287	ジャパン・インフラファンド投資法人	公共事業	Utilities—Renewable	33898	0.7	1.1	"-1
-1
-1
-1
0.68"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7082	ジモティー	通信サービス	インターネットコンテンツ・情報	25383600	1.2	5.3	"0.41
1.65
-1
-1
1.65"	-0.12	0.41	0.56	1.65	-1.0	-1.0	-1.0	-1.0	-1.0
7081	コーユーレンティア	産業	レンタルおよびリースサービス	8203900	3.5	3.9	"-0.15
-1
-1
-1
4.23"	-0.15	-0.15	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4265	Institution for aGlobal Society	産業	人材派遣・雇用サービス	8420500	0.7	4.0	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4264	セキュア	産業	セキュリティおよび保護サービス	28811600	3.2	6.4	"-1.0
0.45
-1
-1
0.48"	-1.0	-1.0	-1.0	0.45	0.48	-1.0	-1.0	-1.0	-1.0
4261	アジアクエスト	技術	情報技術サービス	30444100	1.1	3.6	"-0.99
-1
-1
-1
-0.99"	-1.0	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2993	長栄	不動産	不動産サービス	1581800	1.3	1.5	"-1
-1
-1
-1
2.16"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9258	CS-C	通信サービス	広告代理店	28882000	0.7	3.4	"-0.2
-1
-1
-1
-0.19"	-0.2	-0.2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4263	サスメド	ヘルスケア	健康情報サービス	23645800	0.8	3.0	"-0.45
-1
-1
-1
-0.45"	-0.49	-0.45	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9211	エフ・コード	通信サービス	広告代理店	127762400	2.1	4.7	"-0.19
-1
-1
-1
2.08"	-0.2	-0.19	-0.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9259	タカヨシ	消費者防衛	食料品店	3011200	0.4	1.6	"-1
-1
-1
-1
-0.83"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4262	ニフティライフスタイル	不動産	不動産サービス	3576900	1.1	2.0	"-1
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9212	Green EarthInstitute	基礎材料	特殊化学品	176375600	1.2	4.6	"-1.0
-1
-1
-1
-0.99"	-1.0	-1.0	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4259	エクサウィザーズ	技術	Software—Application	55659800	1.0	2.7	"-1
-1
-1
-1
-0.63"	-0.64	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9255	ZEALS			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4125	三和油化工業	産業	廃棄物管理	6693500	0.7	2.3	"-1
-1
-1
-1
0.51"	0.36	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4260	ハイブリッドテクノロジーズ	技術	情報技術サービス	40050300	1.0	3.2	"0.75
-1
-1
-1
0.75"	-0.16	0.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7134	クルーバー	消費者循環	自動車・トラック販売	3194700	2.8	3.5	"2.24
-1
-1
-1
2.3"	0.97	2.24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4258	網屋	技術	情報技術サービス	14061200	3.2	3.9	"2.39
-1
-1
-1
2.59"	-0.18	2.39	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9256	サクシード	消費者防衛	教育・訓練サービス	2987100	0.8	1.7	"-1
-1
-1
-1
1.21"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9522	リニューアブル・ジャパン	公共事業	Utilities—Renewable	10836100	2.6	4.3	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4419	Finatextホールディングス	技術	Software—Infrastructure	18589400	3.0	3.3	"-0.53
-1
-1
-1
2.21"	-0.53	-0.53	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4255	THECOO	技術	Software—Application	1942800	0.7	6.0	"-1.0
-1.0
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4256	サインド	技術	Software—Application	2526000	1.2	3.4	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9254	ラバブルマーケティンググループ	通信サービス	広告代理店	5199700	1.2	3.4	"-0.18
-1
-1
-1
-0.18"	-0.18	-0.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2585	ライフドリンクカンパニー	消費者防衛	Beverages—Non-Alcoholic	11724800	9.6	9.6	"1.18
1.96
2.5
-1
2.82"	0.79	1.18	1.4	1.96	2.38	2.5	2.67	2.81	-1.0
6524	湖北工業	技術	電子部品	205608300	2.2	2.2	"-1
-1
-1
-1
2.76"	2.54	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
グローバル	YCPホールディングス（グローバル）リミテッド			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4417	グローバルセキュリティエキスパート	技術	Software—Infrastructure	15568200	4.8	6.7	"0.55
1.02
-1
-1
1.39"	0.12	0.55	0.71	1.02	1.36	-1.0	-1.0	-1.0	-1.0
4418	JDSC	技術	情報技術サービス	54209000	1.7	5.2	"-0.54
-0.53
-1
-1
-0.53"	-0.54	-0.54	-0.53	-0.53	-1.0	-1.0	-1.0	-1.0	-1.0
7133	HYUGAPRIMARY CARE	ヘルスケア	医療施設	46445800	0.7	2.3	"-1
-1
-1
-1
0.52"	0.13	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4416	True Data	技術	Software—Application	5722700	0.9	3.8	"-0.8
-1
-1
-1
-0.8"	-0.8	-0.8	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4415	ブロードエンタープライズ	通信サービス	電気通信サービス	10884800	2.2	3.0	"-0.44
-1
-1
-1
-0.44"	-0.44	-0.44	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7383	ネットプロテクションズホールディングス	金融サービス	信用サービス	161169900	1.2	4.5	"-0.83
-1
-1
-1
-0.79"	-0.83	-0.83	-0.81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4414	フレクト	技術	Software—Infrastructure	43454200	1.7	4.2	"-0.21
-1
-1
-1
-0.2"	-0.21	-0.21	-0.2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7131	のむら産業	消費者循環	包装および容器	3709700	1.9	2.6	"-1
-1
-1
-1
1.62"	1.57	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4413	ボードルア	技術	情報技術サービス	35185400	5.9	6.8	"1.29
2.48
-1
-1
2.67"	0.81	1.29	1.46	2.48	2.57	-1.0	-1.0	-1.0	-1.0
9253	スローガン	産業	人材派遣・雇用サービス	9760500	0.7	2.4	"-1
-1
-1
-1
-0.59"	-0.63	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9252	ラストワンマイル	産業	専門ビジネスサービス	9230700	3.7	7.8	"-0.45
0.95
1.12
-1
1.12"	-0.45	-0.45	-0.45	0.95	1.01	1.12	-1.0	-1.0	-1.0
4412	サイエンスアーツ	技術	Software—Application	116318800	0.6	8.0	"-0.57
-0.54
-0.54
-1
-0.54"	-0.58	-0.57	-0.56	-0.54	-0.54	-0.54	-0.54	-1.0	-1.0
9251	AB&Company	消費者循環	個人サービス	12488600	1.2	2.2	"-1
-1
-1
-1
-0.51"	-0.57	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9250	GRCS	技術	情報技術サービス	41146000	0.6	4.7	"-0.27
-1
-1
-1
-0.25"	-0.27	-0.27	-0.25	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2961	日本調理機	産業	特殊産業機械	907400	1.3	1.8	"-1
-1
-1
-1
2.36"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4379	Photosynth	技術	Software—Application	21947800	1.3	4.7	"-0.52
-1
-1
-1
-0.48"	-0.52	-0.52	-0.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4250	フロンティア			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4378	CINC	技術	Software—Infrastructure	15333100	0.6	3.4	"-0.68
-1
-1
-1
-0.67"	-0.68	-0.68	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6523	PHCホールディングス	ヘルスケア	Medical Devices	40700000	0.8	2.4	"-1
-1
-1
-1
-0.65"	-0.68	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9249	日本エコシステム	通信サービス	娯楽	2930700	2.7	3.1	"1.99
-1
-1
-1
2.67"	1.99	1.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4377	ワンキャリア	産業	人材派遣・雇用サービス	14681300	2.5	2.6	"-1
-1
-1
-1
2.81"	0.8	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6522	アスタリスク	技術	通信機器	198712900	0.4	5.0	"-0.89
-0.87
-1
-1
-0.87"	-0.94	-0.89	-0.88	-0.87	-1.0	-1.0	-1.0	-1.0	-1.0
4375	セーフィー	技術	Software—Application	41262300	1.7	7.7	"-0.72
-0.72
-0.71
-1
-0.7"	-0.72	-0.72	-0.72	-0.72	-0.72	-0.71	-1.0	-1.0	-1.0
9246	プロジェクトカンパニー	産業	コンサルティングサービス	46522000	0.4	3.4	"0.52
-1
-1
-1
0.74"	-0.37	0.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9245	リベロ	通信サービス	インターネットコンテンツ・情報	26951400	1.3	3.2	"-0.86
-1
-1
-1
-0.85"	-0.89	-0.86	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4374	ROBOT PAYMENT	技術	Software—Infrastructure	18245100	1.8	3.4	"-0.3
-1
-1
-1
-0.3"	-0.41	-0.3	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9244	デジタリフト	通信サービス	広告代理店	17297200	0.7	2.2	"-1
-1
-1
-1
-0.9"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4073	ジィ・シィ企画	技術	Software—Infrastructure	10093600	1.0	5.6	"-0.41
-0.41
-1
-1
-0.41"	-0.41	-0.41	-0.41	-0.41	-1.0	-1.0	-1.0	-1.0	-1.0
4889	レナサイエンス	ヘルスケア	Medical Devices	123297700	0.9	3.2	"-0.67
-1
-1
-1
-0.67"	-0.74	-0.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4373	シンプレクス・ホールディングス	産業	コンサルティングサービス	90266100	1.7	2.2	"-1
-1
-1
-1
-0.27"	-0.29	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4371	コアコンセプト・テクノロジー	技術	情報技術サービス	35118800	1.0	4.1	"0.75
-1
-1
-1
0.82"	0.07	0.75	0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4372	ユミルリンク	技術	Software—Application	24597400	1.3	1.6	"-1
-1
-1
-1
0.21"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4018	GeolocationTechnology			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9242	メディア総研	産業	人材派遣・雇用サービス	7754400	1.3	4.1	"-0.44
-1
-1
-1
-0.43"	-0.44	-0.44	-0.43	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4370	モビルス	技術	Software—Application	64561300	0.5	3.4	"-0.48
-1
-1
-1
-0.46"	-0.48	-0.48	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2934	ジェイフロンティア	ヘルスケア	Pharmaceutical Retailers	20416500	1.4	3.5	"1.53
-1
-1
-1
1.67"	-0.4	1.53	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7126	タンゴヤ	消費者循環	衣料品製造	7149000	1.9	2.9	"-1
-1
-1
-1
1.84"	0.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4076	シイエヌエス	技術	情報技術サービス	11260800	1.0	1.7	"-1
-1
-1
-1
-0.51"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9241	フューチャーリンクネットワーク	通信サービス	広告代理店	5412800	1.3	3.4	"-0.94
-1
-1
-1
-0.94"	-0.94	-0.94	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6227	AIメカテック	技術	電子部品	16864000	2.1	6.1	"1.59
1.73
-1
-1
1.74"	1.43	1.59	1.65	1.73	1.74	-1.0	-1.0	-1.0	-1.0
9240	デリバリーコンサルティング	技術	情報技術サービス	21886100	0.7	2.3	"-1
-1
-1
-1
-0.18"	-0.19	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4075	ブレインズテクノロジー	技術	Software—Application	27325300	0.7	3.3	"-0.98
-1
-1
-1
-0.98"	-0.98	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7379	サーキュレーション	産業	コンサルティングサービス	46560300	0.3	2.8	"-1
-1
-1
-1
-0.59"	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
