コード	企業名	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
7791	ドリームベッド	2021/06/23	1400	1460	1500	1350	1400	1460	小出 克己（上場時72歳8カ月）／1948年生	73	1957	349	35	205000000	4152820	1973100	43.6	43.4	13.0	工場建物の新設・増改築	5813948000	6.01	4.49	1.52	0	0	0	21.26	0	"ﾌﾞﾙｰｲﾝﾍﾞｽﾄﾒﾝﾄ投組	ベンチャーキャピタル（ファンド）	700000	21.26
(株)広島銀行	特別利害関係者など	655240	19.9
従業員持ち株会	特別利害関係者など	388000	11.78
(株)もみじ銀行	特別利害関係者など	265640	8.07
渡辺靖子	特別利害関係者など	265000	8.05
三宅尚子	特別利害関係者など	265000	8.05
小出克己	代表取締役社長	148000	4.49
(株)商工組合中央金庫	特別利害関係者など	131940	4.01
(株)山陰合同銀行	特別利害関係者など	100000	3.04
光正明義	専務取締役	50000	1.52"
7372	デコルテ・ホールディングス	2021/06/22	1720	1720	1700	1582	1470	1720	小林 健一郎（上場時48歳5カ月）／1973年生	48	2016	37	6	100000000	5670000	4228000	1.7	85.3	13.0	新規出店に係る投資	9752400000	10.600000000000001	9.72	0.8800000000000001	0	0	0.45000000000000007	87.52	0	"投組ｷｬｽ･ｷｬﾋﾟﾀﾙ･ﾌｧﾝﾄﾞ六号	ベンチャーキャピタル（ファンド）	5014800	87.52
小林健一郎	代表取締役社長など	557200	9.72
水間寿也	取締役など	22000	0.38
従業員持ち株会	特別利害関係者など	21000	0.37
岩切大祐	執行役員など	15000	0.26
高木真一郎	執行役員	10000	0.17
辻本哲士	従業員	6000	0.1
新井賢二	取締役など	4000	0.07
藤田瞳	子会社の従業員	4000	0.07
海原道枝	子会社の従業員	4000	0.07
薩摩秀二	子会社の従業員	4000	0.07
藤本友梨	子会社の従業員	4000	0.07
佐藤夕紀	子会社の従業員	4000	0.07"
2989	東海道リート投資法人	2021/06/22	100000	100000	95000	101500	98000	100000	江川 洋一	不明	2021		1	1394000000	176800	171000	95.2	0.0	4.8	特定資産の取得	17680000000	0	0	0	0	0	0	0	0	"ヨシコン(株)	スポンサー	13940	100.0"
4882	ペルセウスプロテオミクス	2021/06/22	870	870	1000	1005	830	870	横川 拓哉（上場時60歳8カ月）／1960年生	61	2001	22	31	604000000	11686400	3795000	87.0	0.0	13.0	研究開発費、運転資金、設備投資	10167168000	4.11	4.11	0	0	0	0	41.290000000000006	0	"富士ﾌｲﾙﾑ(株)	その他の関係会社	2988210	32.39
NVCC8号投組	ベンチャーキャピタル（ファンド）	1274370	13.81
DBJｷｬﾋﾟﾀﾙ投組	ベンチャーキャピタル（ファンド）	444400	4.82
SBI4&5投組	ベンチャーキャピタル（ファンド）	444400	4.82
ｴﾑｽﾘｰ(株)	特別利害関係者など	444400	4.82
ｲﾉﾍﾞｰｼｮﾝ･ｴﾝｼﾞﾝ産業創出投組	ベンチャーキャピタル（ファンド）	390000	4.23
みずほ成長支援第2号投組	ベンチャーキャピタル（ファンド）	384300	4.17
横川拓哉	代表取締役社長執行役員	379000	4.11
Newton Biocapital I Pricaf pri	ベンチャーキャピタル（ファンド）	329200	3.57
三菱UFJｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	284910	3.09
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ4号投組	ベンチャーキャピタル（ファンド）	256110	2.78"
4489	ペイロール	2021/06/22	1380	1380	1300	1290	1280	1380	湯浅 哲哉（上場時62歳6カ月）／1958年生	63	2017	566	11	100000000	17906100	7863700	5.4	81.5	13.0	基幹システム機能強化のための設備資金、運転資金	24710418000	5.86	5.46	0.4	0	0	0	85.28999999999999	0	"Pacificｸﾞﾛｰｽ投組	ベンチャーキャピタル（ファンド）	4000100	22.13
Pacific戦略投資1号投組	ベンチャーキャピタル（ファンド）	3816600	21.11
Pacific2号投組	ベンチャーキャピタル（ファンド）	2540000	14.05
ﾘｻ･ｺｰﾎﾟﾚｰﾄ･ｿﾘｭｰｼｮﾝ･ﾌｧﾝﾄﾞ4号投	ベンチャーキャピタル（ファンド）	2533400	14.01
Pacificｸﾞﾛｰｽ3号投組	ベンチャーキャピタル（ファンド）	1280000	7.08
Pacificﾌﾟﾘﾝｼﾊﾟﾙ投組	ベンチャーキャピタル（ファンド）	1250000	6.91
(株)ｱｲﾈｯﾄ	特別利害関係者など	1000000	5.53
湯浅哲哉	代表取締役社長	987000	5.46
従業員持ち株会	特別利害関係者など	416000	2.3
山崎雅敏	執行役員	49900	0.28
前田有美	取締役	21300	0.12"
7370	Enjin	2021/06/18	1380	1380	1700	2150	1300	1380	本田 幸大（上場時42歳10カ月）／1979年生	42	2007	152	2	30000000	7000000	2875000	34.8	52.2	13.0	採用活動費、人件費、広告宣伝費	9660000000	99.02000000000001	98.62	0.4	0	0	0.6	0	0	"本田幸大	代表取締役社長	3000000	49.31
(株)S&Sﾎｰﾙﾃﾞｨﾝｸﾞｽ	役員らが議決権の過半数を所有する会社	3000000	49.31
平田佑司	取締役	18000	0.3
多鹿晴雄	監査役	18000	0.3
湯浅直哉	従業員	12000	0.2
小川浩平	従業員	12000	0.2
広瀬哲夫	従業員	6000	0.1
平田里佳	取締役の配偶者、従業員	6000	0.1
寺崎祐樹	従業員	6000	0.1
添田繁永	元取締役	6000	0.1"
7371	全研本社	2021/06/16	1290	1350	1800	1506	1290	1350	林 順之亮（上場時55歳10カ月）／1965年生	56	1978	392	13	56050000	11810000	3772200	15.9	71.1	13.0	プラットフォーム開発費、広告宣伝費、人材採用費・人件費	15234900000	90.25000000000001	83.27000000000001	6.98	0	0	3.1300000000000003	0	0	"吉沢信男	創業者	8515900	69.15
林順之亮	代表取締役社長など	1738900	14.12
松島征吾	取締役など	340300	2.76
本村建	従業員	161100	1.31
松尾陽二	取締役など	151100	1.23
鷲谷将樹	取締役など	129600	1.05
上奥由和	取締役など	126100	1.03
岡野健二	特別利害関係者など	112100	0.91
保科衛	監査役	112100	0.91
横井文一	従業員	112100	0.91
小室博人	従業員	112100	0.91
鈴木徹	従業員、子会社の取締役	112100	0.91"
4198	テンダ	2021/06/10	3250	3250	7600	6500	3050	3250	小林 謙（上場時66歳8カ月）／1954年生	67	1995	206	9	100000000	2123000	442700	63.2	23.7	13.0	研究開発費、採用費・人件費、広告宣伝費、借入金の返済	6899750000	86.06	83.7	2.36	0	0	0	0	3.87	"(株)KFC	役員らが議決権の過半数を所有する会社	1166000	58.61
小林謙	代表取締役会長	244000	12.27
中村繁貴	代表取締役社長	155000	7.79
加藤善久	特別利害関係者など	140000	7.04
小林まり子	代表取締役会長の配偶者	100000	5.03
(株)博報堂ﾌﾟﾛﾀﾞｸﾂ	資本業務提携先	77000	3.87
林貢正	取締役執行役員	19000	0.96
松下貴弥	取締役執行役員	15000	0.75
富沢和宏	執行役員	7000	0.35
堀学	特別利害関係者など	6000	0.3
高木洋充	執行役員	6000	0.3"
4199	ワンダープラネット	2021/06/10	2410	2560	5900	4115	2410	2560	常川 友樹（上場時39歳11カ月）／1981年生	40	2012	195	15	250001000	2149412	217600	23.0	64.0	13.0	新規開発タイトルに係る人件費や外注費、借入金返済	5180082920	30.220000000000002	16.05	14.170000000000002	0	0	0	40.28	8.3	"常川友樹	代表取締役社長CEO	375000	16.05
JAPAN VENTURES I L.P.	ベンチャーキャピタル（ファンド）	278700	11.93
(株)海外需要開拓支援機構	ベンチャーキャピタル（ファンド）	256412	10.97
石川篤	取締役会長	225000	9.63
ｸﾞﾛｰﾊﾞﾙ･ﾌﾞﾚｲﾝ5号投組	ベンチャーキャピタル（ファンド）	196000	8.39
ﾕﾅｲﾃｯﾄﾞ(株)	資本業務提携先	194000	8.3
ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	150000	6.42
久手堅憲彦	取締役CGO	106000	4.54
西條晋一	特別利害関係者など	100000	4.28
LINE VENTURES JAPAN(責)	ベンチャーキャピタル（ファンド）	60000	2.57"
7369	メイホーホールディングス	2021/06/02	1670	2080	4000	4630	1710	2080	尾松 豪紀（上場時57歳6カ月）／1963年生	58	2017	26	5	100000000	1500000	464600	64.6	22.4	13.0	広告宣伝費、人件費、借入金の返済など	2505000000	90.04999999999998	66.2	23.849999999999987	0	0	8.6	0	0	"尾松豪紀	代表取締役社長	774000	62.49
河合清明	取締役	210000	16.96
藤原巧	子会社の従業員	106500	8.6
山本恭司	取締役	68000	5.49
尾松恵子	代表取締役社長の配偶者	46000	3.71
大井昌彦	専務取締役	2000	0.16
東彰寿	取締役	2000	0.16
小森薫	取締役	2000	0.16
小島章裕	取締役	1500	0.12
遠藤哲郎	子会社の取締役	1000	0.08
奥村嘉輝	子会社の取締役	1000	0.08
西田年臣	子会社の取締役	1000	0.08
野崎敏	子会社の取締役	1000	0.08
増尾勇雄	子会社の取締役	1000	0.08
高取樹太	子会社の取締役	1000	0.08
服部泰仁	子会社の取締役	1000	0.08
渡辺龍也	子会社の取締役	1000	0.08
沢田長士	子会社の取締役	1000	0.08
榊原努	子会社の取締役	1000	0.08"
5074	テスホールディングス	2021/04/27	1700	1700	1900	2010	1470	1700	石脇 秀夫（上場時73歳1カ月）／1948年生	73	2009	45	15	1500000	35069100	11270000	62.1	24.8	13.0	発電プロジェクトへの出資資金、設備投資、短期借入金の返済	59617470000	77.75999999999999	58.94	18.82	0	0	0	0	0	"石脇秀夫	代表取締役会長兼社長	6775300	25.13
(同)ｽﾄｰﾝｻｲﾄﾞ	役員らが議決権の過半数を所有する会社	2600000	9.64
ｸﾞﾙｰﾌﾟ従業員持ち株会	特別利害関係者など	2391900	8.87
(同)たかおか屋	役員らが議決権の過半数を所有する会社	2365500	8.77
(株)K	役員らが議決権の過半数を所有する会社	2151650	7.98
(株)瑛	役員らが議決権の過半数を所有する会社	2000000	7.42
高崎敏宏	取締役など	1379000	5.11
山本一樹	専務取締役	1350000	5.01
藤井克重	子会社の取締役	1349300	5.0
石田智也	子会社の取締役	998250	3.7"
4195	ディマージシェア	2021/04/23	1750						大内 慎（上場時50歳0カ月）／1971年生	50	1999	89	13	64800000	1045000	246100	20.3	66.6	13.0	設備資金、人材採用、製品開発・研究開発、販売促進	1828750000	70.00999999999999	63.98	2.14	0	3.89	2.72	0	0	"大内慎	代表取締役社長(間接保有含む)	658000	63.98
段誠一郎	特別利害関係者など	95000	9.24
峯崎勇	特別利害関係者など	64000	6.22
高柳剛宏	特別利害関係者など	50000	4.86
GMOｱﾄﾞﾊﾟｰﾄﾅｰｽﾞ(株)	業務提携先の親会社	40000	3.89
斎藤努	従業員	28000	2.72
駒崎剛	特別利害関係者など	22000	2.14
森田房雄	監査役	20000	1.94
中野真孝	取締役	18000	1.75
成田仁	特別利害関係者など	4000	0.39
志波雄一郎	取締役	4000	0.39"
4196	ネオマーケティング	2021/04/22	1660	1800	2700	3805	1660	1800	橋本 光伸（上場時45歳5カ月）／1975年生	46	2000	75	14	47560000	2448000	529000	43.5	43.5	13.0	採用費・人件費、設備投資、広告宣伝費、マーケティング費、借入金の返済	4063680000	53.33	47.94	5.390000000000001	0	0	5.34	0	0	"(株)ｴﾑｽﾘｰﾄﾞﾘｰﾑｲﾝﾍﾞｽﾀｰ	役員らが議決権の過半数を所有する会社	658000	27.61
橋本光伸	代表取締役	498800	20.33
(株)TRMﾌﾞﾗｻﾞｰｽﾞ	特別利害関係者など	288000	12.08
小林康裕	特別利害関係者など	212400	8.91
村上直	従業員	127200	5.34
(株)ｴｲｼﾞｪｯｸ	特別利害関係者など	120400	5.05
従業員持ち株会	特別利害関係者など	94000	3.94
原島茂雄	社外取締役	78400	3.29
葛山博志	特別利害関係者など	64400	2.7
荒池和史	取締役など	50000	2.1"
4888	ステラファーマ	2021/04/22	510	460	510	712	400	460	上原幸樹（上場時43歳10カ月）／1977年生	44	2007	43	5	1999964000	27528800	8500000	87.0	0.0	13.0	臨床試験などの開発資金、海外展開のため技術移管などに係る開発資金、借入金の返済、人件費	14039688000	63.18	1.6400000000000001	1.11	0	60.43	0.49	0	0	"ｽﾃﾗｹﾐﾌｧ(株)	親会社	12760000	60.43
(株)INCJ	特別利害関係者など	7000000	33.15
住友重機械工業(株)	特別利害関係者など	200000	0.95
浅野智之	代表取締役会長	185000	0.88
藪和光	取締役	167000	0.79
上原幸樹	代表取締役社長	160000	0.76
(株)ｽｽﾞｹﾝ	特別利害関係者など	88700	0.42
(株)ﾊｲﾒﾃﾞｨｯｸ	特別利害関係者など	88700	0.42
槌谷武	従業員	35500	0.17
藤井祐一	取締役	33500	0.16
村上祐子	従業員	33500	0.16
中島秀紀	従業員	33500	0.16
林利充	執行役員	33500	0.16"
4194	ビジョナル	2021/04/22	4355	5000	6250	7150	4500	5000	南 壮一郎（上場時44歳10カ月）／1976年生	45	2020	30	35	436061000	35591100	13643300	15.6	82.4	2.0	マーケティング投資、人件費、事業買収など投資資金	154999240500	57.120000000000005	42.47	14.650000000000002	0	0	0	19.979999999999997	0	"南壮一郎	代表取締役社長	16864400	42.47
ｼﾞｬﾌｺ･ｽｰﾊﾟｰV3共有投組	ベンチャーキャピタル（ファンド）	4680000	11.78
島田亨	社外取締役	2300000	5.79
YJ2号投資事業組合	ベンチャーキャピタル（ファンド）	1721400	4.33
竹内真	取締役CTO	1719800	4.33
JPN Entrepreneur Collab LTD.	特別利害関係者など	1561300	3.93
永田信	取締役事業執行役員	714800	1.8
多田洋祐	取締役事業執行役員	580000	1.46
ｼﾞｬﾊﾟﾝ･ｺｲﾝﾍﾞｽﾄ投組	ベンチャーキャピタル（ファンド）	546500	1.38
村田聡	取締役業務執行役員COO	504700	1.27
ｸﾞﾛｰﾋﾞｽ5号ﾌｧﾝﾄﾞ投組	ベンチャーキャピタル（ファンド）	497700	1.25
Salesforce Ventures LLC	ベンチャーキャピタル（ファンド）	494000	1.24"
4498	サイバートラスト	2021/04/15	1660	1660	3900	6900	1600	1660	真柄 泰利（上場時62歳9カ月）／1958年生	63	2000	214	11	540160000	3910600	632500	39.5	47.4	13.0	自社開発ソフトウエアや開発設備への投資	6491596000	64.83	0	0	0	64.83	0	0	0	"SBﾃｸﾉﾛｼﾞｰ(株)	親会社	2632600	64.83
(有)SPCﾄﾗｽﾄ	新株予約権受託者	400000	9.85
日本電気(株)	特別利害関係者など	224000	5.52
(株)ｵｰﾋﾞｯｸﾋﾞｼﾞﾈｽｺﾝｻﾙﾀﾝﾄ	特別利害関係者など	224000	5.52
(株)ﾗｯｸ	特別利害関係者など	224000	5.52
(株)ｴﾇ･ﾃｨ･ﾃｨ･ﾃﾞｰﾀ	特別利害関係者など	64000	1.58
(株)日立製作所	特別利害関係者など	64000	1.58
(株)ｻﾝﾌﾞﾘｯｼﾞｺｰﾎﾟﾚｰｼｮﾝ	特別利害関係者など	64000	1.58
ｾｺﾑ(株)	特別利害関係者など	64000	1.58
大日本印刷(株)	特別利害関係者など	64000	1.58"
2933	紀文食品	2021/04/13	1310	1160	1280	1271	1060	1160	堤 裕（上場時64歳9カ月）／1956年生	65	1947	1063	484	4425800000	22208181	4765600	63.0	24.0	13.0	既存商品生産設備の更新、新規商品生産設備の新設、海外製造ラインの増設	29092717110	42.72	39.65	3.07	0	0	0	6.869999999999999	2.96	"保芦将人	代表取締役会長	4954450	25.79
(株)紀鳳産業	代表取締役会長が議決権の過半数を所有する会社	1872181	9.75
(株)みずほ銀行	特別利害関係者など	910000	4.74
(株)匠屋松兵衛	役員らが議決権の過半数を所有する会社	790000	4.11
社員持ち株会	特別利害関係者など	736819	3.84
落合正行	取締役副会長	589035	3.07
ｷｯｺｰﾏﾝ(株)	資本業務提携先	568181	2.96
野村ﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	金融商品取引業者の資本的関係会社	500000	2.6
(株)大和証券ｸﾞﾙｰﾌﾟ本社	金融商品取引業者の資本的関係会社	450000	2.34
みずほｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）、金融商品取引業者の資本的関係会社	370000	1.93"
7698	アイスコ	2021/04/08	1750	2000	3000	2900	1750	2000	相原 貴久（上場時49歳10カ月）／1971年生	50	1952	651	53	75000000	1822500	612900	35.5	51.5	13.0	配送用トラックの購入、新規物流拠点の開発	3189375000	77.57000000000001	73.96000000000001	3.6100000000000003	0	0	0	0	0	"(株)KANｺｰﾎﾟﾚｰｼｮﾝ	役員らが議決権の過半数を所有する会社	675000	38.7
相原敏貴	代表取締役会長	367500	21.07
相原貴久	代表取締役社長、代表取締役会長の実子	150000	8.6
従業員持ち株会	特別利害関係者など	79500	4.56
江崎ｸﾞﾘｺ(株)	取引先	75000	4.3
相原久子	代表取締役会長の配偶者	52500	3.01
青木哲也	常務取締役	45000	2.58
野口みゆき	代表取締役会長の血族	45000	2.58
永野泰敬	取締役CFO	18000	1.03
山本宗男	特別利害関係者など	16500	0.95
浅井功	特別利害関係者など	15000	0.86"
4193	ファブリカコミュニケーションズ	2021/04/07	5500	6000	8000	6900	5500	6000	谷口 政人（上場時51歳4カ月）／1969年生	52	1994	144	29	100000000	2175800	588200	17.0	70.0	13.0	設備資金、運転資金、投融資資金および借入金返済	11966900000	47.24	38.28	8.96	0	0	0	0	30.34	"(株)ｶｰﾋﾞｭｰ	その他の関係会社、資本業務提携先	777000	30.34
(株)ｲﾝﾃﾞｨｺﾞﾍﾞｰｽ	役員らが議決権の過半数を所有する会社	340000	13.28
谷口政人	代表取締役社長など	296000	11.56
奥岡征彦	取締役など	229400	8.96
近藤智司	取締役副社長兼執行役員	215200	8.4
(株)SKｺｰﾎﾟﾚｰｼｮﾝ	役員らが議決権の過半数を所有する会社	129000	5.04
(株)新東通信	特別利害関係者など	66600	2.6
あいおいﾆｯｾｲ同和損害保険(株)	特別利害関係者など	40000	1.56
(株)ｴﾌｹｲ	特別利害関係者など	40000	1.56
ｼﾅﾉﾍﾞﾝﾁｬｰﾚｰｼﾝｸﾞ(同)	特別利害関係者など	40000	1.56
(株)ﾘﾊﾞｰｸﾚｲﾝ	特別利害関係者など	40000	1.56
信濃孝喜	特別利害関係者など	40000	1.56"
7368	表示灯	2021/04/07	1610	2000	2400	2672	1800	2000	上田 正剛（上場時67歳4カ月）／1953年生	68	1967	440	257	153236000	4537245	1403000	46.3	40.6	13.0	各駅周辺案内図の設置に関する設備資金、基幹システム投資	7304964450	95.34	75.78	19.560000000000002	0	0	0	0	0	"喜平会(株)	取締役会長が議決権の過半数を所有する会社	1024000	26.34
TYｼｴﾙ(株)	取締役会長が議決権の過半数を所有する会社	503700	12.96
HKO(株)	取締役副会長が議決権の過半数を所有する会社	500000	12.86
YKT(株)	取締役副会長が議決権の過半数を所有する会社	500000	12.86
栗本肇	取締役副会長	425000	10.93
MKT(株)	取締役副会長が議決権の過半数を所有する会社	366700	9.44
吉田大士	取締役会長	335300	8.63
栗本勉	取締役副社長	31600	0.81
上田正剛	代表取締役社長	20000	0.51
栗本ふみ枝	特別利害関係者など	12200	0.32"
7367	セルム	2021/04/06	930	1280	2000	1502	1040	1280	加島 禎二（上場時53歳9カ月）／1967年生	54	2016	123	16	116520000	6226300	2110200	56.2	30.8	13.0	基幹システムへの投資、人材採用・人件費、マーケティング費用、運転資金	5790459000	72.44	34.650000000000006	37.79	0	0	0	0	0	"(株)ｱｲﾗﾝﾄﾞﾌﾟﾗｽ	代表取締役社長の資産管理会社	1000000	18.05
加島禎二	代表取締役社長	920000	16.6
加藤友希	執行役員	550000	9.93
田口佳子	執行役員など	550000	9.93
若鍋孝司	執行役員など	500000	9.02
(株)PINE RIVER	子会社の役員らが議決権の過半数を持つ会社	400000	7.22
(株)ｱｲｽﾞ	特別利害関係者など	350000	6.32
山崎教世	監査役	225000	4.06
小林剛	取締役	163800	2.96
吉冨敏雄	取締役	116500	2.1
松村卓人	執行役員	107100	1.93
高橋稔	執行役員など	106500	1.92"
6521	オキサイド	2021/04/05	2480	2800	6000	6540	2480	2800	古川 保典（上場時61歳6カ月）／1959年生	62	2000	155	90	405500000	4531500	1245300	60.2	26.7	13.0	設備資金	11238120000	19.71	19.71	0	0	0	0	9.65	23.03	"古川保典	代表取締役社長(CEO)	915500	19.71
NTTｱﾄﾞﾊﾞﾝｽﾃｸﾉﾛｼﾞ(株)	資本業務提携先	335000	7.21
(株)日立ﾊｲﾃｸ	資本業務提携先	280000	6.03
NTTﾌｧｲﾅﾝｽ(株)	特別利害関係者など	250000	5.38
KLA‐TENCOR(SINGAPORE)PTE,LTD	資本業務提携先	205000	4.41
ﾃｨｰ･ﾊﾝｽﾞｵﾝ1号投組	ベンチャーキャピタル（ファンド）	200000	4.31
KT VENTURE GROUP 2，L．L．C．	ベンチャーキャピタル（ファンド）	125500	2.7
(株)ﾆｺﾝ	資本業務提携先	125000	2.69
ﾚｰｻﾞｰﾃｯｸ(株)	資本提携先	125000	2.69
山梨中銀経営ｺﾝｻﾙﾃｨﾝｸﾞ(株)	ベンチャーキャピタル（ファンド）	122500	2.64"
4180	Appier Group	2021/03/30	1400	1600	3200	2030	1400	1600	游 直翰（上場時41歳11カ月）／1979年生	42	2018	0	84	6063000	99872490	19616900	46.4	48.6	5.0	人件費、クラウドサービス利用料、広告宣伝費、借入金の返済	139821486000	23.29	18.54	4.75	0	0	0	54.8	0	"Plaxie Inc.	役員らが議決権の過半数を所有する会社	17233560	18.54
SEQUOIA CAPITAL INDIA INV. IV	ベンチャーキャピタル（ファンド）	15496820	16.67
Global Premier Group LTD.	ベンチャーキャピタル（ファンド）	6414950	6.9
TA STRATEGIC PTE. LTD.	ベンチャーキャピタル（ファンド）	5468520	5.88
蘇家永	取締役CTO	4414520	4.75
ｿﾌﾄﾊﾞﾝｸｸﾞﾙｰﾌﾟ(株)	ベンチャーキャピタル（ファンド）	4406900	4.74
HIPPO TECHNOLOGY INV. CO.,LTD.	ベンチャーキャピタル（ファンド）	3673610	3.95
GSEN APPIER CLIENT ASSET ACCT.	ベンチャーキャピタル（ファンド）	3590420	3.86
ASEAN CHINA INV. FUND III L.P.	ベンチャーキャピタル（ファンド）	3521310	3.79
HIPPO II TECH. INV. CO.,LTD.	ベンチャーキャピタル（ファンド）	3367470	3.62
PALACE INVESTMENTS PTE. LTD.	ベンチャーキャピタル（ファンド）	3195340	3.44
JAFCO ASIA TECHNOLOGY FUND VI	ベンチャーキャピタル（ファンド）	1813810	1.95"
4192	スパイダープラス	2021/03/30	1010	1160	2000	1722	1010	1160	伊藤 謙自（上場時47歳7カ月）／1973年生	48	2000	95	28	100000000	31808100	8791900	36.6	50.3	13.0	システムリニューアル費、運転資金、広告宣伝費、借入金返済、採用費および人件費、システム開発費	32126181000	71.04	59.24	11.799999999999999	0	0	0	6.54	0	"伊藤謙自	代表取締役社長	19481800	59.24
(株)CHIYOMARU STUDIO	特別利害関係者など	2024800	6.16
DCIﾍﾞﾝﾁｬｰ成長支援投組	ベンチャーキャピタル（ファンド）	1818100	5.53
安藤龍平	新株予約権の受託者	1500000	4.56
増田寛雄	執行役員	925000	2.81
大村幸寛	取締役	890000	2.71
野田隆正	執行役員	645000	1.96
吉田淳也	取締役	584400	1.78
鈴木雅人	取締役	502500	1.53
村商(株)	特別利害関係者など	416600	1.27
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ3号投組	ベンチャーキャピタル（ファンド）	333400	1.01
酒寄直人	執行役員	332500	1.01"
7343	ブロードマインド	2021/03/26	710	810	1500	1566	710	810	伊藤 清（上場時55歳7カ月）／1965年生	56	2002	228	16	283790000	5170000	1035000	58.0	29.0	13.0	広告宣伝費、システム開発、人件費	3670700000	57.019999999999996	36.94	20.08	0	0	0	0	0	"伊藤清	代表取締役社長	1994600	36.94
笹川治信	特別利害関係者など	840000	15.56
吉橋正	取締役	770800	14.27
小林義典(信託口)	新株予約権信託の受託者	500000	9.26
ﾒｯﾄﾗｲﾌ生命保険(株)	取引先	425000	7.87
大西新吾	取締役	313900	5.81
小林義典	特別利害関係者など	100000	1.85
あいおいﾆｯｾｲ同和損害保険(株)	取引先	100000	1.85
佐藤誠	特別利害関係者など	70000	1.3
佐藤秀昭	特別利害関係者など	50000	0.93
東京海上日動あんしん生命保険(株)	取引先	46100	0.85"
9327	イー・ロジット	2021/03/26	1500	1500	2000	1995	1400	1500	角井 亮一（上場時52歳5カ月）／1968年生	53	2000	166	16	120000000	3400000	1048800	51.5	35.8	12.7	設備投資、運転資金	5100000000	57.309999999999995	54.62	2.69	0	0	8.3	0	11.25	"ﾌﾟﾛｸﾞﾚｽ(株)	役員らが議決権の過半数を所有する会社	800000	24.99
角井亮一	代表取締役社長	584400	18.26
光輝物流(株)	役員らが議決権の過半数を所有する会社	364000	11.37
三菱商事(株)	資本提携先	360000	11.25
行川久代	従業員	265600	8.3
従業員持ち株会	特別利害関係者など	172000	5.37
白木政宏	特別利害関係者など	100000	3.12
(株)ﾌﾙｷｬｽﾄﾎｰﾙﾃﾞｨﾝｸﾞｽ	特別利害関係者など	100000	3.12
大森茂	取締役	86000	2.69
(株)ｶｰﾌﾞｽｼﾞｬﾊﾟﾝ	取引先	40000	1.25"
4179	ジーネクスト	2021/03/25	1130	1230	4000	2851	1130	1230	横治 祐介（上場時43歳8カ月）／1977年生	44	2001	29	61	396137000	4082200	639900	54.7	32.3	13.0	「Discoveriez」の機能強化、人件費・採用費、広告宣伝費	4612886000	43.900000000000006	39.42	4.48	0	0	0	7.029999999999999	0	"横治祐介	代表取締役	1616250	39.42
井上瑞樹	特別利害関係者など	198350	4.84
三菱UFJｷｬﾋﾟﾀﾙ7号投組	ベンチャーキャピタル（ファンド）	153850	3.75
DG Lab Fund II E.L.P. Cayman	ベンチャーキャピタル（ファンド）	134650	3.28
宮林隆吉	特別利害関係者など	134650	3.28
浜野哲也	特別利害関係者など	130000	3.17
中内奈々	特別利害関係者など	125000	3.05
糸永洋三	特別利害関係者など	100000	2.44
大河原麗偉	取締役CTO	95000	2.32
三橋健太郎	執行役員	88450	2.16"
7363	ベビーカレンダー	2021/03/25	3880	4200	10000	9400	3960	4200	安田 啓司（上場時55歳0カ月）／1966年生	55	1991	46	14	56790000	828000	189700	44.8	42.2	13.0	システム開発、新サービス開発、人材採用費・人件費、広告宣伝費	3212640000	34.940000000000005	30.01	4.930000000000001	0	0	1.48	1.13	0	"安田啓司	代表取締役	265000	30.01
山田育代	特別利害関係者など	228500	25.88
高谷康久	特別利害関係者など	153500	17.38
高谷ｺﾝｻﾙﾃｨﾝｸﾞ(株)	特別利害関係者など	75000	8.49
福島智晴	取締役	23000	2.6
ｵｵｻｷﾒﾃﾞｨｶﾙ(株)	特別利害関係者など	15000	1.7
大崎将男	特別利害関係者など	10000	1.13
三菱UFJｷｬﾋﾟﾀﾙ7号投組	ベンチャーキャピタル（ファンド）	10000	1.13
高桑忠久	取締役CFO	7500	0.85
佐々木和幸	取締役	6500	0.74
上田周弘	取締役	6500	0.74
佐藤芳則	従業員	6500	0.74
依岡清志	従業員	6500	0.74"
