コード	企業名	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
9270	SOU	2018/03/22	3090	3300	5000	4100	3090	3300	嵜本 晋輔 （上場時35歳11カ月）／1982年生	36	2011	331	4	255600000	6043885	1698000	26.4	60.5	13.0	出店のための設備投資、システム投資、広告宣伝費	18675604650	90.84	89.0	1.84	0	0	1.2	0	0	"SFﾌﾟﾛﾊﾟﾃｨﾏﾈｼﾞﾒﾝﾄ(同)	役員らが議決権の過半数を所有する会社	5000000	79.47
嵜本 晃次	代表取締役社長の血族	336000	5.34
嵜本 晋輔	代表取締役社長	224000	3.56
藤田 桂	常務取締役	66145	1.05
大園 俊英	取締役	49900	0.79
矢野 貴文	子会社の代表取締役	39350	0.63
従業員持ち株会	特別利害関係者など	34785	0.55
井元 信樹	従業員	19175	0.3
小島 宏計	従業員	18765	0.3
井原 幸昭	従業員	18765	0.3
島 伸幸	従業員	18765	0.3"
3447	信和	2018/03/20	1380	1150	1085	1106	1150	1300	山田 博 （上場時65歳5カ月）／1952年生	66	2014	129	2	100000000	13788400	13788400	0.0	87.0	13.0	-	19027992000	2.16	1.44	0.72	0	0	2.0400000000000005	95.83	0	"ｲﾝﾃｸﾞﾗﾙ2号投組	ベンチャーキャピタル（ファンド）	12414900	86.28
Integral Fund II (A)	ベンチャーキャピタル（ファンド）	1373500	9.55
山田 博	代表取締役社長、子会社の取締役	207000	1.44
則武 栗夫	常務取締役、子会社の取締役	103800	0.72
平沢 光良	従業員、子会社の監査役	103800	0.72
平野 真一	従業員	103800	0.72
清水 裕能	従業員	13800	0.1
荒井 功	従業員	13800	0.1
高田 光康	従業員	13800	0.1
中村 芳弘	従業員	13800	0.1
中村 顕智	従業員	13800	0.1
山田 修	従業員	13800	0.1"
6570	共和コーポレーション	2018/03/19	1430	1590	3000	2511	1430	1590	宮本 和彦 （上場時62歳11カ月）／1955年生	63	1986	116	14	291270000	2916000	747500	60.2	26.8	13.0	アミューズメント機器の購入	4169880000	78.92	77.36	1.5599999999999998	0	0	0	0	0	"(株)ﾕｰﾐｰｺｰﾎﾟﾚｰｼｮﾝ	役員らが議決権の過半数を所有する会社	1130000	44.04
宮本 早苗	専務取締役、代表取締役社長の配偶者	500000	19.49
宮本 和彦	代表取締役社長	355000	13.83
従業員持ち株会	特別利害関係者など	207000	8.07
(株)共和ｺｰﾎﾟﾚｰｼｮﾝ	自己株式	100000	3.9
(株)北陸銀行	取引先	50000	1.95
(株)八十二銀行	取引先	50000	1.95
長野信用金庫	取引先	50000	1.95
杉浦 進	常務取締役	18000	0.7
岡崎 盛裕	取締役	11000	0.43
沢田 亮	取締役	11000	0.43"
3489	フェイスネットワーク	2018/03/16	1340	1400	3300	3200	1340	1400	蜂谷 二郎 （上場時48歳5カ月）／1969年生	49	2001	115	19	50000000	4800000	1380000	58.0	29.0	13.0	不動産投資用の新築一棟マンション、中古一棟ビルリノベーションの開発などへの運転資金	6432000000	86.0	80.0	6.0	0	0	3.5	0	0	"(株)８８	役員らが議決権の過半数を所有する会社	2000000	50.0
蜂谷二郎	代表取締役社長	1200000	30.0
小泉和弘	特別利害関係者など	100000	2.5
相沢篤	特別利害関係者など	100000	2.5
吉田俊雄	専務取締役	100000	2.5
山元孝行	常務取締役	80000	2.0
佐野宏江	取締役	60000	1.5
石丸洋介	従業員	60000	1.5
来住亮佑	従業員	40000	1.0
硯華恵	従業員	40000	1.0"
6569	日総工産	2018/03/16	3570	3250	3800	4020	3130	3250	清水 竜一 （上場時56歳9カ月）／1961年生	57	1980	1139	5	50000000	7780000	3139500	36.6	50.3	13.0	教育設備投資・システム投資、採用サイト作成、社員募集費用、長期借入金返済	27774600000	94.12999999999998	93.60999999999999	0.52	0	0	0.9600000000000001	0	0	"清水興産(株)	役員らが議決権の過半数を所有する会社	2262000	30.86
清水 唯雄	代表取締役会長、代表取締役社長の血族	2120000	28.92
(株)CWﾎｰﾙﾃﾞｨﾝｸﾞｽ	役員らが議決権の過半数を所有する会社	1728000	23.58
清水 智華子	代表取締役社長の血族、子会社の代表取締役社長	576000	7.86
清水 智湖	代表取締役社長の血族	144000	1.96
矢花 卓夫	常務取締役、子会社の取締役	22000	0.3
清水 竜一	代表取締役社長、子会社の取締役	20000	0.27
佐藤 秀樹	従業員、元取締役	18000	0.25
松尾 伸一	取締役、子会社の取締役	16000	0.22
宇田川 利保	監査役	12000	0.16
遠藤 太嘉志	従業員	12000	0.16
藤野 賢治	従業員	12000	0.16
森本 建一	従業員	12000	0.16
佐々木 泰俊	従業員	12000	0.16
関戸 紀博	従業員	12000	0.16
篠 明俊	子会社の代表取締役社長	12000	0.16
大島 敦	従業員	12000	0.16"
6568	神戸天然物化学	2018/03/15	2340	2340	3000	3665	2140	2340	広瀬 克利 （上場時76歳2カ月）／1941年生	77	1985	244	14	100000000	7380000	2608200	52.9	34.0	13.0	製造設備の増設、新工場建設、借入金の返済	17269200000	73.6	55.9	17.7	0	0	0	0	0	"広瀬 克利	代表取締役社長	1842000	30.7
KNC興産(株)	代表取締役社長の親族が保有する資産管理会社	1512000	25.2
宮内 仁志	専務取締役	1062000	17.7
岩本 定義	特別利害関係者など	240000	4.0
広瀬 正幸	特別利害関係者など	240000	4.0
松長 紀義	特別利害関係者など	240000	4.0
純正化学(株)	特別利害関係者など	240000	4.0
吉田 忠嗣	特別利害関係者など	180000	3.0
吉田 正博	特別利害関係者など	156000	2.6
乾 由月	特別利害関係者など	120000	2.0"
6567	SERIOホールディングス	2018/03/02	1780	1780	4100	4100	1700	1780	若浜 久 （上場時50歳7カ月）／1967年生	51	2016	21	11	30000000	3000000	828000	84.5	2.4	13.0	新設保育園の設備投資資金、借入金の返済	5340000000	81.09	70.01	11.08	0	0	3.39	0	0	"若浜 久	代表取締役社長、関係会社の役員	1200000	50.92
(株)KDT	役員らが議決権の過半数を所有する会社	450000	19.09
ｸﾞﾙｰﾌﾟ従業員持ち株会	特別利害関係者など	300000	12.73
海老 雅和	子会社の従業員	80000	3.39
中村 明裕	取締役、関係会社の役員	80000	3.39
広田 純孝	取締役、関係会社の役員	80000	3.39
朝山 貴文	取締役、関係会社の役員	40000	1.7
中川 修	取締役	21200	0.9
麻田 祐司	取締役	20000	0.85
猪俣 慎二	取締役、関係会社の役員	20000	0.85"
3446	ジェイテックコーポレーション	2018/02/28	2170	2250	5500	9700	2100	2250	津村 尚史 （上場時60歳10カ月）／1957年生	61	1993	30	27	139240000	5620000	1150000	43.5	43.5	13.0	生産増強や開発体制強化のための設備投資	12195400000	84.42	81.31	3.11	0	0	0	6.12	0	"津村 尚史	代表取締役社長	3887000	74.42
大阪ｺﾝﾋﾟｭｰﾀｰ工業(株)	役員らが議決権の過半数を所有する会社	360000	6.89
OUVC1号投組	ベンチャーキャピタル（ファンド）	300000	5.74
川崎 望	取締役	110000	2.11
有馬 誠	特別利害関係者など	100000	1.91
山内 和人	特別利害関係者など	80000	1.53
森 勇藏	特別利害関係者など	30000	0.57
上田 昭彦	取締役	26000	0.5
岡田 浩巳	取締役	26000	0.5
ﾊﾞｲｵ･ｻｲﾄ･ｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	20000	0.38
岡田 雅彦	特別利害関係者など	20000	0.38
三村 秀和	特別利害関係者など	20000	0.38
紀ノ岡 正博	特別利害関係者など	20000	0.38
村山 昇作	特別利害関係者など	20000	0.38"
4380	Mマート	2018/02/23	1190	1240	4000	5380	1140	1240	村橋 純雄 （上場時81歳9カ月）／1936年生	82	2000	32	7	60000000	2445400	675500	67.1	19.8	13.0	システム開発要員と営業要員の人件費	2910026000	98.7	75.9	22.8	0	0	1.2	0	0	"村橋 純雄	代表取締役社長	874000	43.9
(同)ｴﾑﾎｰﾙﾃﾞｨﾝｸﾞｽ	役員らが議決権の過半数を所有する会社	398000	20.0
宇井 裕希乃	取締役	246000	12.3
九谷田 登志恵	常務取締役	210000	10.5
村橋 伸繁	代表取締役社長の血族、従業員	120000	6.0
村橋 勝子	代表取締役社長の配偶者	120000	6.0
相地 朱美	従業員	24000	1.2"
6234	世紀	2018/02/08	5190						川端 秀一 （上場時67歳1カ月）／1950年生	68	1954	139	7	191730000	1301200	523700	49.7	37.3	13.0	本社工場建屋の拡張や製造拠点の新設	6753228000	99.99	0.58	1.1400000000000001	0	98.27	0	0	0	"KISCO(株)	親会社	1023000	98.27
川端 秀一	代表取締役社長、子会社の代表取締役・取締役	6000	0.58
田村 広	常務取締役執行役員、子会社の取締役	4500	0.43
丸山 俊一	取締役執行役員、子会社の取締役	3000	0.29
上杉 知彦	執行役員	1500	0.14
本田 好広	子会社の取締役、執行役員	1500	0.14
田中 義照	子会社の取締役、執行役員	1500	0.14"
