コード	企業名	競合リスト
7075	QLSホールディングス	"[{""code"": ""2749"", ""name"": ""JPHLD""}, {""code"": ""6189"", ""name"": ""グロバルK""}, {""code"": ""7037"", ""name"": ""テノ.HD""}]"
9225	ブリッジコンサルティンググループ	"[{""code"": ""7049"", ""name"": ""識学""}, {""code"": ""7076"", ""name"": ""名南M&A""}]"
5578	ARアドバンストテクノロジ	"[{""code"": ""3844"", ""name"": ""コムチュア""}, {""code"": ""3915"", ""name"": ""テラスカイ""}, {""code"": ""4434"", ""name"": ""サーバワク""}]"
5532	リアルゲイト	"[{""code"": ""3484"", ""name"": ""イノベHD""}, {""code"": ""3496"", ""name"": ""アズーム""}, {""code"": ""8934"", ""name"": ""サンフロ不""}]"
5577	アイデミー	"[{""code"": ""4259"", ""name"": ""エクサウィ""}, {""code"": ""5574"", ""name"": ""ABEJA""}, {""code"": ""5591"", ""name"": ""アヴィレン""}]"
5576	オービーシステム	"[{""code"": ""3924"", ""name"": ""ランドC""}, {""code"": ""9742"", ""name"": ""アイネス""}, {""code"": ""9753"", ""name"": ""IXナレジ""}]"
9158	シーユーシー	"[{""code"": ""7061"", ""name"": ""日ホスピス""}, {""code"": ""7071"", ""name"": ""アンビスH""}, {""code"": ""9229"", ""name"": ""サンウェル""}]"
5575	Globee	"[{""code"": ""6096"", ""name"": ""レアジョブ""}, {""code"": ""7353"", ""name"": ""KIYOラ""}, {""code"": ""9560"", ""name"": ""プログリト""}]"
5574	ABEJA	"[{""code"": ""3655"", ""name"": ""Bパッド""}, {""code"": ""4056"", ""name"": ""ニューラル""}, {""code"": ""4259"", ""name"": ""エクサウィ""}]"
5572	Ridge-i	"[{""code"": ""4011"", ""name"": ""ヘッドウォ""}, {""code"": ""4259"", ""name"": ""エクサウィ""}, {""code"": ""5586"", ""name"": ""ラボロAI""}]"
9157	スタジアム	
7330	レオス・キャピタルワークス	
5838	楽天銀行	"[{""code"": ""7163"", ""name"": ""住SBI銀""}, {""code"": ""8304"", ""name"": ""あおぞら銀""}, {""code"": ""8570"", ""name"": ""イオンFS""}]"
4040	南海化学	"[{""code"": ""4041"", ""name"": ""日本曹達""}, {""code"": ""4045"", ""name"": ""東亜合成""}, {""code"": ""4046"", ""name"": ""大阪ソーダ""}]"
5571	エキサイトホールディングス	"[{""code"": ""3843"", ""name"": ""フリーB""}, {""code"": ""4176"", ""name"": ""ココナラ""}, {""code"": ""7047"", ""name"": ""ポート""}]"
5570	ジェノバ	"[{""code"": ""4667"", ""name"": ""アイサンテ""}, {""code"": ""5034"", ""name"": ""ウネリー""}, {""code"": ""6232"", ""name"": ""ACSL""}]"
5530	日本システムバンク	"[{""code"": ""2353"", ""name"": ""日駐車場開""}, {""code"": ""3286"", ""name"": ""トラストH""}, {""code"": ""4809"", ""name"": ""パラカ""}]"
9348	ispace	"[{""code"": ""3741"", ""name"": ""セック""}, {""code"": ""9232"", ""name"": ""パスコ""}, {""code"": ""9600"", ""name"": ""アイネット""}]"
5882	トライアルホールディングス	
9349	キタムラ・ホールディングス	
5258	トランザクション・メディア・ネットワークス	"[{""code"": ""2428"", ""name"": ""ウェルネト""}, {""code"": ""3623"", ""name"": ""ビリングS""}, {""code"": ""3769"", ""name"": ""GMOペイ""}]"
6225	エコム	"[{""code"": ""1964"", ""name"": ""中外炉工業""}, {""code"": ""5074"", ""name"": ""テスHLD""}, {""code"": ""6005"", ""name"": ""三浦工業""}]"
5256	Fusic	"[{""code"": ""4178"", ""name"": ""シェアイノ""}, {""code"": ""4434"", ""name"": ""サーバワク""}, {""code"": ""5129"", ""name"": ""FIXER""}]"
9346	ココルポート	"[{""code"": ""2471"", ""name"": ""エスプール""}, {""code"": ""6557"", ""name"": ""AIAIG""}, {""code"": ""7366"", ""name"": ""リタリコ""}]"
5257	ノバシステム	"[{""code"": ""2335"", ""name"": ""キューブS""}, {""code"": ""3924"", ""name"": ""ランドC""}, {""code"": ""4299"", ""name"": ""ハイマクス""}]"
9345	ビズメイツ	"[{""code"": ""6096"", ""name"": ""レアジョブ""}, {""code"": ""7043"", ""name"": ""アルー""}, {""code"": ""9560"", ""name"": ""プログリト""}]"
7163	住信SBIネット銀行	"[{""code"": ""5838"", ""name"": ""楽天銀行""}, {""code"": ""7164"", ""name"": ""全国保証""}, {""code"": ""8570"", ""name"": ""イオンFS""}]"
5027	AnyMind Group	"[{""code"": ""4165"", ""name"": ""プレイド""}, {""code"": ""4180"", ""name"": ""エイピアG""}, {""code"": ""4384"", ""name"": ""ラクスル""}]"
5255	モンスターラボホールディングス	"[{""code"": ""3697"", ""name"": ""SHIFT""}, {""code"": ""4053"", ""name"": ""サンアスタ""}]"
9344	アクシスコンサルティング	"[{""code"": ""2124"", ""name"": ""JACリク""}, {""code"": ""6563"", ""name"": ""みらいW""}, {""code"": ""9556"", ""name"": ""イントルプ""}]"
5254	Arent	"[{""code"": ""4053"", ""name"": ""サンアスタ""}, {""code"": ""4192"", ""name"": ""スパイダP""}, {""code"": ""4371"", ""name"": ""コアコンT""}]"
5253	カバー	"[{""code"": ""3990"", ""name"": ""UUUM""}, {""code"": ""5032"", ""name"": ""エニーカラ""}, {""code"": ""7860"", ""name"": ""Avex""}]"
9343	アイビス	"[{""code"": ""3663"", ""name"": ""セルシス""}, {""code"": ""4424"", ""name"": ""アメイジア""}, {""code"": ""7359"", ""name"": ""東京通信G""}]"
5252	日本ナレッジ	"[{""code"": ""3676"", ""name"": ""デジハーツ""}, {""code"": ""3697"", ""name"": ""SHIFT""}, {""code"": ""4442"", ""name"": ""バルテスH""}]"
7119	ハルメクホールディングス	"[{""code"": ""7085"", ""name"": ""カーブスH""}, {""code"": ""7110"", ""name"": ""クラシコム""}, {""code"": ""7453"", ""name"": ""良品計画""}]"
7120	SHINKO	"[{""code"": ""7505"", ""name"": ""扶桑電通""}, {""code"": ""9799"", ""name"": ""旭情報""}, {""code"": ""9889"", ""name"": ""JBCCH""}]"
5250	プライム・ストラテジー	"[{""code"": ""4444"", ""name"": ""インフォN""}, {""code"": ""6038"", ""name"": ""イード""}]"
5248	テクノロジーズ	"[{""code"": ""4174"", ""name"": ""アピリッツ""}, {""code"": ""4334"", ""name"": ""ユークス""}, {""code"": ""5035"", ""name"": ""ホウセイ""}]"
302A	ビースタイルホールディングス	
303A	visumo	
304A	フォルシア	
298A	GVA TECH	
297A	アルピコホールディングス	
300A	MIC	
5241	日本オーエー研究所	
296A	令和アカウンティング・ホールディングス	
299A	dely	
290A	Synspective	
285A	キオクシアホールディングス	
291A	リスキル	
289A	ファイントゥデイホールディングス	
287A	黒田グループ	"[{""code"": ""167A"", ""name"": ""リョー菱洋""}, {""code"": ""7467"", ""name"": ""萩原電気H""}, {""code"": ""8141"", ""name"": ""新光商事""}]"
288A	ラクサス・テクノロジーズ	"[{""code"": ""3396"", ""name"": ""フェリシモ""}, {""code"": ""4666"", ""name"": ""パーク24""}, {""code"": ""9557"", ""name"": ""エアクロゼ""}]"
286A	ユカリア	"[{""code"": ""2413"", ""name"": ""エムスリー""}, {""code"": ""4480"", ""name"": ""メドレー""}, {""code"": ""4483"", ""name"": ""JMDC""}]"
281A	インフォメティス	"[{""code"": ""1711"", ""name"": ""SDSHD""}, {""code"": ""5582"", ""name"": ""グリッド""}, {""code"": ""5585"", ""name"": ""エコナビ""}]"
280A	TMH	"[{""code"": ""3173"", ""name"": ""コミニクス""}, {""code"": ""7467"", ""name"": ""萩原電気H""}, {""code"": ""8141"", ""name"": ""新光商事""}]"
278A	Terra Drone	"[{""code"": ""3694"", ""name"": ""オプティム""}, {""code"": ""5597"", ""name"": ""ブルイノベ""}, {""code"": ""6232"", ""name"": ""ACSL""}]"
277A	グロービング	"[{""code"": ""6088"", ""name"": ""シグマクシ""}, {""code"": ""6532"", ""name"": ""ベイカレ""}, {""code"": ""7033"", ""name"": ""MSOL""}]"
276A	ククレブ・アドバイザーズ	"[{""code"": ""2120"", ""name"": ""ライフル""}, {""code"": ""3300"", ""name"": ""アンビDX""}, {""code"": ""3796"", ""name"": ""いい生活""}]"
274A	ガーデン	"[{""code"": ""3399"", ""name"": ""丸千代山岡""}, {""code"": ""3561"", ""name"": ""力の源HD""}, {""code"": ""9279"", ""name"": ""ギフトHD""}]"
269A	Sapeet	"[{""code"": ""4382"", ""name"": ""HEROZ""}, {""code"": ""5586"", ""name"": ""ラボロAI""}, {""code"": ""5591"", ""name"": ""アヴィレン""}]"
265A	Hmcomm	"[{""code"": ""3773"", ""name"": ""AMI""}, {""code"": ""4382"", ""name"": ""HEROZ""}, {""code"": ""5132"", ""name"": ""プラスゼロ""}]"
268A	リガク・ホールディングス	"[{""code"": ""6856"", ""name"": ""堀場製作所""}, {""code"": ""6965"", ""name"": ""浜松ホトニ""}, {""code"": ""7701"", ""name"": ""島津製作所""}]"
9023	東京地下鉄	"[{""code"": ""9001"", ""name"": ""東武鉄道""}, {""code"": ""9005"", ""name"": ""東急""}, {""code"": ""9020"", ""name"": ""JR東日本""}]"
264A	Schoo	"[{""code"": ""2464"", ""name"": ""アオバBB""}, {""code"": ""5577"", ""name"": ""アイデミー""}, {""code"": ""7353"", ""name"": ""KIYOラ""}]"
7118	伸和ホールディングス	"[{""code"": ""3175"", ""name"": ""エーピーH""}, {""code"": ""3193"", ""name"": ""エタナルH""}, {""code"": ""8207"", ""name"": ""テンアラ""}]"
262A	インターメスティック	"[{""code"": ""3046"", ""name"": ""ジンズHD""}, {""code"": ""7455"", ""name"": ""パリミキH""}, {""code"": ""9854"", ""name"": ""愛眼""}]"
261A	日水コン	"[{""code"": ""2325"", ""name"": ""NJS""}, {""code"": ""4642"", ""name"": ""オリジナル""}, {""code"": ""9621"", ""name"": ""建設技術研""}]"
260A	オルツ	"[{""code"": ""3993"", ""name"": ""PKSHA""}, {""code"": ""4011"", ""name"": ""ヘッドウォ""}, {""code"": ""5574"", ""name"": ""ABEJA""}]"
259A	ケイ・ウノ	"[{""code"": ""7937"", ""name"": ""ツツミ""}, {""code"": ""8008"", ""name"": ""4℃HLD""}, {""code"": ""8139"", ""name"": ""ナガホリ""}]"
250A	シマダヤ	"[{""code"": ""2875"", ""name"": ""東洋水産""}, {""code"": ""2897"", ""name"": ""日清食品H""}, {""code"": ""2919"", ""name"": ""マルタイ""}]"
247A	Aiロボティクス	"[{""code"": ""4936"", ""name"": ""アクシジア""}, {""code"": ""6630"", ""name"": ""ヤーマン""}, {""code"": ""7806"", ""name"": ""MTG""}]"
246A	アスア	"[{""code"": ""4019"", ""name"": ""スタメン""}, {""code"": ""4722"", ""name"": ""フューチャ""}, {""code"": ""9757"", ""name"": ""船井総研H""}]"
248A	キッズスター	"[{""code"": ""4449"", ""name"": ""ギフティ""}, {""code"": ""7865"", ""name"": ""ピープル""}, {""code"": ""9337"", ""name"": ""トリドリ""}]"
245A	INGS	"[{""code"": ""5891"", ""name"": ""魁力屋""}, {""code"": ""7674"", ""name"": ""ナッティS""}, {""code"": ""9279"", ""name"": ""ギフトHD""}]"
244A	グロースエクスパートナーズ	"[{""code"": ""3798"", ""name"": ""ULSG""}, {""code"": ""4414"", ""name"": ""フレクト""}, {""code"": ""6560"", ""name"": ""LTS""}]"
242A	リプライオリティ	"[{""code"": ""6193"", ""name"": ""バチャレク""}, {""code"": ""7031"", ""name"": ""インバテク""}]"
241A	ROXX	"[{""code"": ""2410"", ""name"": ""キャリアデ""}, {""code"": ""4318"", ""name"": ""クイック""}, {""code"": ""5126"", ""name"": ""ポーターズ""}]"
231A	Cross Eホールディングス	"[{""code"": ""6013"", ""name"": ""タクマ""}, {""code"": ""8864"", ""name"": ""空港施設""}, {""code"": ""9787"", ""name"": ""イオンディ""}]"
228A	オプロ	"[{""code"": ""3915"", ""name"": ""テラスカイ""}, {""code"": ""4058"", ""name"": ""トヨクモ""}, {""code"": ""4475"", ""name"": ""ヘンゲ""}]"
220A	Faber Company	"[{""code"": ""3984"", ""name"": ""ユーザーL""}, {""code"": ""6560"", ""name"": ""LTS""}, {""code"": ""9211"", ""name"": ""エフコード""}]"
219A	Heartseed	"[{""code"": ""4592"", ""name"": ""サンバイオ""}, {""code"": ""4599"", ""name"": ""ステムリム""}, {""code"": ""4894"", ""name"": ""クオリプス""}]"
218A	Liberaware	"[{""code"": ""5597"", ""name"": ""ブルイノベ""}, {""code"": ""6232"", ""name"": ""ACSL""}]"
215A	タイミー	"[{""code"": ""3900"", ""name"": ""クラウドW""}, {""code"": ""4194"", ""name"": ""ビジョナル""}, {""code"": ""4385"", ""name"": ""メルカリ""}]"
212A	フィットイージー	"[{""code"": ""2378"", ""name"": ""ルネサンス""}, {""code"": ""7085"", ""name"": ""カーブスH""}, {""code"": ""7092"", ""name"": ""FFJ""}]"
211A	カドス・コーポレーション	"[{""code"": ""1401"", ""name"": ""エムビエス""}, {""code"": ""1793"", ""name"": ""大本組""}, {""code"": ""9612"", ""name"": ""ラクランド""}]"
206A	PRISM BioLab	"[{""code"": ""4565"", ""name"": ""ネクセラP""}, {""code"": ""4572"", ""name"": ""カルナBS""}, {""code"": ""4587"", ""name"": ""ペプチD""}]"
205A	ロゴスホールディングス	"[{""code"": ""1431"", ""name"": ""リブワーク""}, {""code"": ""1840"", ""name"": ""土屋HLD""}, {""code"": ""1873"", ""name"": ""日ハウスH""}]"
202A	豆蔵デジタルホールディングス	"[{""code"": ""3844"", ""name"": ""コムチュア""}, {""code"": ""3924"", ""name"": ""ランドC""}, {""code"": ""4434"", ""name"": ""サーバワク""}]"
196A	MFS	"[{""code"": ""2120"", ""name"": ""ライフル""}, {""code"": ""6037"", ""name"": ""楽待""}, {""code"": ""7198"", ""name"": ""SBIアル""}]"
197A	タウンズ	"[{""code"": ""4061"", ""name"": ""デンカ""}, {""code"": ""4544"", ""name"": ""H.U.G""}, {""code"": ""4595"", ""name"": ""ミズホM""}]"
194A	WOLVES HAND	"[{""code"": ""6039"", ""name"": ""日動物高医""}, {""code"": ""7427"", ""name"": ""エコートレ""}, {""code"": ""8715"", ""name"": ""アニコムH""}]"
198A	PostPrime	"[{""code"": ""2148"", ""name"": ""ITメデア""}, {""code"": ""5031"", ""name"": ""モイ""}, {""code"": ""5243"", ""name"": ""note""}]"
195A	ライスカレー	"[{""code"": ""3680"", ""name"": ""ホトリンク""}, {""code"": ""6069"", ""name"": ""トレンダー""}, {""code"": ""9254"", ""name"": ""ラバブルM""}]"
192A	インテグループ	"[{""code"": ""2127"", ""name"": ""日本M&A""}, {""code"": ""6080"", ""name"": ""M&ACP""}, {""code"": ""9552"", ""name"": ""M&A総H""}]"
190A	ChordiaTherapeutics	"[{""code"": ""4588"", ""name"": ""オンコリス""}, {""code"": ""4891"", ""name"": ""ティムス""}, {""code"": ""4893"", ""name"": ""ノイルイミ""}]"
189A	D&Mカンパニー	"[{""code"": ""3939"", ""name"": ""カナミック""}, {""code"": ""4351"", ""name"": ""山田債権回""}, {""code"": ""9158"", ""name"": ""CUC""}]"
186A	アストロスケールホールディングス	"[{""code"": ""5595"", ""name"": ""QPS研究""}, {""code"": ""9348"", ""name"": ""iスペース""}, {""code"": ""9412"", ""name"": ""スカパJH""}]"
184A	学びエイド	"[{""code"": ""4720"", ""name"": ""城南進学研""}, {""code"": ""5856"", ""name"": ""LIEH""}, {""code"": ""6629"", ""name"": ""テクノホラ""}]"
177A	コージンバイオ	"[{""code"": ""4549"", ""name"": ""栄研化学""}, {""code"": ""4694"", ""name"": ""BML""}, {""code"": ""6568"", ""name"": ""神戸天然化""}]"
176A	レジル	"[{""code"": ""3150"", ""name"": ""グリムス""}, {""code"": ""4169"", ""name"": ""Eチェンジ""}, {""code"": ""7692"", ""name"": ""アースイン""}]"
175A	Will Smart	"[{""code"": ""5137"", ""name"": ""スマドラ""}, {""code"": ""7368"", ""name"": ""表示灯""}, {""code"": ""9417"", ""name"": ""スマバリュ""}]"
173A	ハンモック	"[{""code"": ""2326"", ""name"": ""Dアーツ""}, {""code"": ""3925"", ""name"": ""ダブルS""}, {""code"": ""4258"", ""name"": ""網屋""}]"
168A	イタミアート	"[{""code"": ""7793"", ""name"": ""イメージM""}, {""code"": ""7804"", ""name"": ""B&P""}, {""code"": ""7805"", ""name"": ""プリントN""}]"
160A	アズパートナーズ	"[{""code"": ""2373"", ""name"": ""ケア21""}, {""code"": ""6062"", ""name"": ""チャムケア""}, {""code"": ""7091"", ""name"": ""リビングP""}]"
157A	グリーンモンスター	"[{""code"": ""4387"", ""name"": ""ZUU""}, {""code"": ""4436"", ""name"": ""ミンカブ""}, {""code"": ""8704"", ""name"": ""トレイダH""}]"
156A	マテリアルグループ	"[{""code"": ""3922"", ""name"": ""PRTIM""}, {""code"": ""6058"", ""name"": ""ベクトル""}, {""code"": ""7095"", ""name"": ""マクビーP""}]"
153A	カウリス	"[{""code"": ""4475"", ""name"": ""ヘンゲ""}, {""code"": ""4493"", ""name"": ""Cクラウド""}, {""code"": ""5599"", ""name"": ""S&J""}]"
155A	情報戦略テクノロジー	"[{""code"": ""244A"", ""name"": ""グロスXP""}, {""code"": ""3697"", ""name"": ""SHIFT""}, {""code"": ""4053"", ""name"": ""サンアスタ""}]"
149A	シンカ	"[{""code"": ""4370"", ""name"": ""モビルス""}, {""code"": ""4448"", ""name"": ""クベル""}, {""code"": ""4476"", ""name"": ""AIクロス""}]"
151A	ダイブ	"[{""code"": ""4848"", ""name"": ""フルキャH""}, {""code"": ""5136"", ""name"": ""トリプラ""}, {""code"": ""7114"", ""name"": ""フディソン""}]"
146A	コロンビア・ワークス	"[{""code"": ""187A"", ""name"": ""サムティH""}, {""code"": ""3242"", ""name"": ""アーバネト""}, {""code"": ""3498"", ""name"": ""霞ヶ関キャ""}]"
148A	ハッチ・ワーク	"[{""code"": ""2353"", ""name"": ""日駐車場開""}, {""code"": ""3496"", ""name"": ""アズーム""}, {""code"": ""4192"", ""name"": ""スパイダP""}]"
150A	JSH	"[{""code"": ""2471"", ""name"": ""エスプール""}, {""code"": ""7366"", ""name"": ""リタリコ""}, {""code"": ""9214"", ""name"": ""リカバリI""}]"
145A	L is B	"[{""code"": ""4192"", ""name"": ""スパイダP""}, {""code"": ""4448"", ""name"": ""クベル""}, {""code"": ""5254"", ""name"": ""Arent""}]"
147A	ソラコム	"[{""code"": ""3994"", ""name"": ""マネフォワ""}, {""code"": ""4431"", ""name"": ""スマレジ""}, {""code"": ""4478"", ""name"": ""フリー""}]"
143A	イシン	"[{""code"": ""3979"", ""name"": ""うるる""}, {""code"": ""7095"", ""name"": ""マクビーP""}, {""code"": ""9238"", ""name"": ""バリュクリ""}]"
142A	ジンジブ	"[{""code"": ""2301"", ""name"": ""学情""}, {""code"": ""4377"", ""name"": ""ワンキャリ""}, {""code"": ""9242"", ""name"": ""メディア総""}]"
5858	STG	"[{""code"": ""5852"", ""name"": ""アレスティ""}, {""code"": ""6319"", ""name"": ""シンニタン""}, {""code"": ""6964"", ""name"": ""サンコー""}]"
141A	トライアルホールディングス	"[{""code"": ""3349"", ""name"": ""コスモス薬""}, {""code"": ""7532"", ""name"": ""パンパシI""}, {""code"": ""8279"", ""name"": ""ヤオコー""}]"
